OrderID,Product,Region,Sales Channel,Sales Rep,Units Sold,Unit Price,Total Revenue,Order Date,Customer Email
ORD4703,Monitor,South,Wholesale,Charlie,32,34.18,1093.76,2021-06-04 07:00:00,user8471@example.com
ORD4704,Mouse,South,Online,Alice,57,288.97,16471.29,2021-06-04 08:00:00,user5000@example.com
ORD4705,Tablet,South,Retail,Alice,33,197.54,6518.82,2021-06-04 09:00:00,user3313@example.com
ORD4706,Tablet,North,Wholesale,Charlie,24,381.02,9144.48,2021-06-04 10:00:00,user4928@example.com
ORD4707,Monitor,North,Online,Alice,39,159.77,6231.030000000001,2021-06-04 11:00:00,user1466@example.com
ORD4708,Smartphone,South,Retail,Bob,34,300.56,10219.04,2021-06-04 12:00:00,user8661@example.com
ORD4709,Printer,North,Retail,Alice,56,273.46,15313.759999999998,2021-06-04 13:00:00,user1837@example.com
ORD4710,Monitor,West,Online,Alice,28,12.31,344.68,2021-06-04 14:00:00,user1524@example.com
ORD4711,Laptop,South,Online,Charlie,37,45.47,1682.3899999999999,2021-06-04 15:00:00,user2301@example.com
ORD4712,Tablet,East,Online,Bob,7,152.28,1065.96,2021-06-04 16:00:00,user9506@example.com
ORD4713,Printer,South,Wholesale,Alice,68,442.3,30076.4,2021-06-04 17:00:00,user5668@example.com
ORD4714,Monitor,West,Retail,Frank,37,82.04,3035.48,2021-06-04 18:00:00,user4305@example.com
ORD4715,Camera,East,Wholesale,Bob,56,358.34,20067.039999999997,2021-06-04 19:00:00,user7048@example.com
ORD4716,Monitor,West,Retail,Frank,65,486.95,31651.75,2021-06-04 20:00:00,user7348@example.com
ORD4717,Laptop,South,Retail,Eva,65,397.38,25829.7,2021-06-04 21:00:00,user9707@example.com
ORD4718,Camera,South,Wholesale,David,47,129.04,6064.879999999999,2021-06-04 22:00:00,user5852@example.com
ORD4719,Smartphone,East,Wholesale,David,20,455.1,9102.0,2021-06-04 23:00:00,user3134@example.com
ORD4720,Laptop,South,Wholesale,Alice,19,55.62,1056.78,2021-06-05 00:00:00,user7134@example.com
ORD4721,Camera,West,Retail,Frank,29,239.39,6942.3099999999995,2021-06-05 01:00:00,user7322@example.com
ORD4722,Camera,South,Wholesale,David,74,444.9,32922.6,2021-06-05 02:00:00,user1648@example.com
ORD4723,Smartphone,South,Wholesale,Eva,60,324.22,19453.2,2021-06-05 03:00:00,user9554@example.com
ORD4724,Mouse,East,Wholesale,David,18,212.69,3828.42,2021-06-05 04:00:00,user8747@example.com
ORD4725,Tablet,South,Retail,Frank,92,153.48,,2021-06-05 05:00:00,user8681@example.com
ORD4726,Tablet,North,Wholesale,Bob,35,193.8,6783.0,2021-06-05 06:00:00,user2950@example.com
ORD4727,Keyboard,South,Online,Frank,43,259.38,11153.34,2021-06-05 07:00:00,user5391@example.com
ORD4728,Laptop,South,Online,Alice,95,166.33,15801.35,2021-06-05 08:00:00,user5639@example.com
ORD4729,Monitor,South,Retail,Bob,91,484.79,44115.89,2021-06-05 09:00:00,user1274@example.com
ORD4730,Smartphone,West,Online,Frank,11,467.21,5139.3099999999995,2021-06-05 10:00:00,user9893@example.com
ORD4731,Smartphone,North,Retail,Bob,49,436.63,21394.87,2021-06-05 11:00:00,user6924@example.com
ORD4732,Printer,North,Retail,Eva,38,216.7,8234.6,2021-06-05 12:00:00,user3585@example.com
ORD4733,Mouse,East,Retail,Bob,64,348.74,22319.36,2021-06-05 13:00:00,user7557@example.com
ORD4734,Monitor,South,Retail,Charlie,69,452.39,31214.91,2021-06-05 14:00:00,user9552@example.com
ORD4735,Smartphone,East,Online,Frank,8,426.71,3413.68,2021-06-05 15:00:00,user3566@example.com
ORD4736,Monitor,South,Retail,Alice,34,213.02,7242.68,2021-06-05 16:00:00,user6610@example.com
ORD4737,Laptop,East,Online,Charlie,48,65.07,3123.3599999999997,2021-06-05 17:00:00,user3126@example.com
ORD4738,Printer,North,Wholesale,Frank,56,47.06,2635.36,2021-06-05 18:00:00,user9414@example.com
ORD4739,Monitor,West,Wholesale,Charlie,76,292.76,22249.76,2021-06-05 19:00:00,user9200@example.com
ORD4740,Keyboard,North,Online,David,65,324.89,21117.85,2021-06-05 20:00:00,user2400@example.com
ORD4741,Tablet,East,Wholesale,Frank,31,426.42,13219.02,2021-06-05 21:00:00,user3884@example.com
ORD4742,Monitor,West,Wholesale,Charlie,4,153.33,613.32,2021-06-05 22:00:00,user2979@example.com
ORD4743,Tablet,North,Retail,Frank,50,92.06,4603.0,2021-06-05 23:00:00,user3766@example.com
ORD4744,Tablet,South,Online,Bob,69,195.71,13503.99,2021-06-06 00:00:00,user9999@example.com
ORD4745,Laptop,West,Retail,Bob,30,183.25,5497.5,2021-06-06 01:00:00,user2780@example.com
ORD4746,Tablet,North,Wholesale,Alice,88,74.91,6592.08,2021-06-06 02:00:00,user8532@example.com
ORD4747,Keyboard,South,Retail,Alice,59,339.42,20025.780000000002,2021-06-06 03:00:00,user7403@example.com
ORD4748,Monitor,West,Online,Bob,67,259.26,17370.42,2021-06-06 04:00:00,user1960@example.com
ORD4749,Monitor,West,Wholesale,Eva,75,363.35,27251.25,2021-06-06 05:00:00,user6212@example.com
ORD4750,Keyboard,West,Retail,Charlie,45,182.82,8226.9,2021-06-06 06:00:00,user6680@example.com
ORD4751,Tablet,South,Wholesale,Alice,4,169.59,678.36,2021-06-06 07:00:00,user9335@example.com
ORD4752,Camera,South,Retail,Alice,26,241.56,,2021-06-06 08:00:00,user8202@example.com
ORD4753,Smartphone,North,Retail,David,27,439.93,11878.11,2021-06-06 09:00:00,user8900@example.com
ORD4754,Smartphone,West,Retail,Bob,46,29.74,1368.04,2021-06-06 10:00:00,user8233@example.com
ORD4755,Tablet,East,Online,Bob,64,404.37,25879.68,2021-06-06 11:00:00,user9584@example.com
ORD4756,Monitor,East,Retail,Charlie,91,190.8,17362.8,2021-06-06 12:00:00,user7126@example.com
ORD4757,Monitor,South,Wholesale,Alice,51,428.76,21866.76,2021-06-06 13:00:00,user2140@example.com
ORD4758,Camera,West,Wholesale,David,50,403.08,20154.0,2021-06-06 14:00:00,user2419@example.com
ORD4759,Camera,North,Retail,Eva,6,180.89,1085.34,2021-06-06 15:00:00,user9423@example.com
ORD4760,Keyboard,West,Wholesale,Frank,59,350.0,20650.0,2021-06-06 16:00:00,user7939@example.com
ORD4761,Monitor,West,Wholesale,Alice,15,88.22,1323.3,2021-06-06 17:00:00,user8205@example.com
ORD4762,Keyboard,South,Retail,Eva,30,449.18,13475.4,2021-06-06 18:00:00,user6806@example.com
ORD4763,Monitor,North,Retail,Alice,42,208.2,8744.4,2021-06-06 19:00:00,user1286@example.com
ORD4764,Tablet,North,Wholesale,Frank,37,233.26,8630.619999999999,2021-06-06 20:00:00,user7801@example.com
ORD4765,Monitor,South,Wholesale,Frank,42,355.82,14944.44,2021-06-06 21:00:00,user3027@example.com
ORD4766,Keyboard,South,Online,Alice,35,412.21,14427.349999999999,2021-06-06 22:00:00,user1591@example.com
ORD4767,Laptop,East,Retail,Alice,87,125.81,10945.47,2021-06-06 23:00:00,user4703@example.com
ORD4768,Mouse,West,Wholesale,Alice,6,334.06,2004.3600000000001,2021-06-07 00:00:00,user3067@example.com
ORD4769,Keyboard,South,Wholesale,Frank,68,202.08,13741.44,2021-06-07 01:00:00,user2886@example.com
ORD4770,Smartphone,North,Wholesale,Alice,18,190.66,3431.88,2021-06-07 02:00:00,user8614@example.com
ORD4771,Tablet,South,Wholesale,Alice,73,348.11,25412.030000000002,2021-06-07 03:00:00,user5669@example.com
ORD4772,Printer,East,Online,Frank,29,199.72,5791.88,2021-06-07 04:00:00,user2019@example.com
ORD4773,Monitor,West,Wholesale,David,77,179.59,13828.43,2021-06-07 05:00:00,user7898@example.com
ORD4774,Printer,North,Online,Charlie,59,419.59,24755.809999999998,2021-06-07 06:00:00,user5464@example.com
ORD4775,Smartphone,East,Wholesale,Eva,47,59.63,2802.61,2021-06-07 07:00:00,user9415@example.com
ORD4776,Laptop,North,Retail,Alice,17,341.19,5800.23,2021-06-07 08:00:00,user4840@example.com
ORD4777,Mouse,West,Wholesale,Bob,96,131.88,12660.48,2021-06-07 09:00:00,user7735@example.com
ORD4778,Monitor,South,Wholesale,David,22,17.59,386.98,2021-06-07 10:00:00,user1805@example.com
ORD4779,Smartphone,West,Online,Eva,68,91.71,,2021-06-07 11:00:00,user3697@example.com
ORD4780,Printer,North,Online,Eva,69,307.26,21200.94,2021-06-07 12:00:00,user5149@example.com
ORD4781,Tablet,South,Retail,Alice,37,357.47,13226.390000000001,2021-06-07 13:00:00,user8911@example.com
ORD4782,Monitor,East,Online,Alice,49,20.32,995.6800000000001,2021-06-07 14:00:00,user5816@example.com
ORD4783,Monitor,South,Retail,Frank,13,27.85,362.05,2021-06-07 15:00:00,user6733@example.com
ORD4784,Smartphone,East,Online,Bob,34,452.25,15376.5,2021-06-07 16:00:00,user9643@example.com
ORD4785,Tablet,South,Online,Alice,86,45.92,3949.1200000000003,2021-06-07 17:00:00,user1671@example.com
ORD4786,Smartphone,East,Retail,Charlie,53,448.15,23751.949999999997,2021-06-07 18:00:00,user1022@example.com
ORD4787,Tablet,North,Wholesale,Charlie,87,121.8,10596.6,2021-06-07 19:00:00,user8200@example.com
ORD4788,Keyboard,North,Retail,Alice,51,372.61,19003.11,2021-06-07 20:00:00,user9578@example.com
ORD4789,Keyboard,West,Retail,Charlie,3,161.77,485.31000000000006,2021-06-07 21:00:00,user8406@example.com
ORD4790,Keyboard,West,Wholesale,Frank,42,430.79,18093.18,2021-06-07 22:00:00,user5915@example.com
ORD4791,Smartphone,West,Online,Bob,98,353.22,34615.560000000005,2021-06-07 23:00:00,user7620@example.com
ORD4792,Tablet,South,Online,Frank,32,206.89,6620.48,2021-06-08 00:00:00,user1244@example.com
ORD4793,Keyboard,West,Retail,Frank,51,47.39,2416.89,2021-06-08 01:00:00,user4048@example.com
ORD4794,Smartphone,East,Wholesale,Eva,85,369.02,31366.699999999997,2021-06-08 02:00:00,user1730@example.com
ORD4795,Mouse,South,Online,Frank,46,312.27,14364.419999999998,2021-06-08 03:00:00,user2534@example.com
ORD4796,Mouse,South,Online,Eva,21,11.43,240.03,2021-06-08 04:00:00,user6200@example.com
ORD4797,Keyboard,North,Online,Charlie,44,14.62,643.28,2021-06-08 05:00:00,user1144@example.com
ORD4798,Printer,South,Retail,Bob,11,406.31,,2021-06-08 06:00:00,user5268@example.com
ORD4799,Printer,West,Retail,Alice,68,137.11,9323.480000000001,2021-06-08 07:00:00,user8578@example.com
ORD4800,Monitor,West,Online,Eva,1,321.71,321.71,2021-06-08 08:00:00,user9633@example.com
ORD4801,Smartphone,East,Wholesale,Alice,92,232.57,,2021-06-08 09:00:00,user8465@example.com
ORD4802,Mouse,East,Retail,Frank,63,433.08,27284.039999999997,2021-06-08 10:00:00,user9359@example.com
ORD4803,Monitor,North,Retail,Charlie,24,459.31,11023.44,2021-06-08 11:00:00,user1092@example.com
ORD4804,Laptop,West,Online,Alice,99,498.44,49345.56,2021-06-08 12:00:00,user8789@example.com
ORD4805,Tablet,West,Online,David,13,85.31,1109.03,2021-06-08 13:00:00,user8895@example.com
ORD4806,Tablet,West,Wholesale,Bob,98,432.85,42419.3,2021-06-08 14:00:00,user5940@example.com
ORD4807,Smartphone,West,Online,Frank,11,140.35,1543.85,2021-06-08 15:00:00,user8311@example.com
ORD4808,Printer,East,Retail,Charlie,51,299.5,15274.5,2021-06-08 16:00:00,user8882@example.com
ORD4809,Tablet,South,Online,David,17,257.83,4383.11,2021-06-08 17:00:00,user1146@example.com
ORD4810,Monitor,South,Online,Charlie,99,18.81,1862.1899999999998,2021-06-08 18:00:00,user7980@example.com
ORD4811,Printer,East,Retail,Frank,82,467.06,38298.92,2021-06-08 19:00:00,user2665@example.com
ORD4812,Mouse,South,Retail,Bob,86,48.38,4160.68,2021-06-08 20:00:00,user1631@example.com
ORD4813,Monitor,North,Wholesale,Alice,24,347.23,8333.52,2021-06-08 21:00:00,user6277@example.com
ORD4814,Keyboard,South,Retail,Charlie,19,394.65,7498.349999999999,2021-06-08 22:00:00,user6165@example.com
ORD4815,Camera,West,Online,Charlie,37,399.69,14788.53,2021-06-08 23:00:00,user8833@example.com
ORD4816,Camera,East,Retail,Bob,85,76.39,6493.15,2021-06-09 00:00:00,user1320@example.com
ORD4817,Laptop,South,Online,David,8,229.31,1834.48,2021-06-09 01:00:00,user6638@example.com
ORD4818,Printer,West,Retail,Eva,28,416.42,11659.76,2021-06-09 02:00:00,user2549@example.com
ORD4819,Smartphone,South,Retail,Charlie,5,158.31,791.55,2021-06-09 03:00:00,user1948@example.com
ORD4820,Monitor,South,Online,Bob,17,239.2,4066.3999999999996,2021-06-09 04:00:00,user4046@example.com
ORD4821,Printer,West,Retail,Alice,36,143.67,5172.12,2021-06-09 05:00:00,user5517@example.com
ORD4822,Monitor,North,Retail,Bob,19,237.14,4505.66,2021-06-09 06:00:00,user6651@example.com
ORD4823,Mouse,South,Wholesale,David,64,445.04,28482.56,2021-06-09 07:00:00,user9006@example.com
ORD4824,Mouse,East,Retail,Frank,91,233.01,21203.91,2021-06-09 08:00:00,user8205@example.com
ORD4825,Monitor,West,Wholesale,David,98,282.4,27675.199999999997,2021-06-09 09:00:00,user6661@example.com
ORD4826,Laptop,East,Wholesale,Bob,11,207.95,2287.45,2021-06-09 10:00:00,user5361@example.com
ORD4827,Tablet,South,Wholesale,Eva,54,235.46,12714.84,2021-06-09 11:00:00,user7632@example.com
ORD4828,Monitor,East,Retail,Bob,45,17.44,784.8000000000001,2021-06-09 12:00:00,user9410@example.com
ORD4829,Tablet,North,Online,Bob,47,149.04,7004.879999999999,2021-06-09 13:00:00,user2681@example.com
ORD4830,Monitor,West,Retail,Alice,12,223.93,2687.16,2021-06-09 14:00:00,user5796@example.com
ORD4831,Tablet,West,Wholesale,Charlie,21,320.56,6731.76,2021-06-09 15:00:00,user5229@example.com
ORD4832,Smartphone,West,Wholesale,David,11,230.53,2535.83,2021-06-09 16:00:00,user2699@example.com
ORD4833,Monitor,South,Online,Eva,92,175.53,16148.76,2021-06-09 17:00:00,user9331@example.com
ORD4834,Keyboard,North,Online,Eva,5,200.17,1000.8499999999999,2021-06-09 18:00:00,user8304@example.com
ORD4835,Monitor,East,Online,Alice,81,128.72,10426.32,2021-06-09 19:00:00,user9416@example.com
ORD4836,Smartphone,East,Wholesale,Charlie,56,463.0,25928.0,2021-06-09 20:00:00,user6179@example.com
ORD4837,Mouse,North,Retail,Frank,20,265.65,5313.0,2021-06-09 21:00:00,user4788@example.com
ORD4838,Monitor,East,Online,Charlie,41,16.57,679.37,2021-06-09 22:00:00,user9105@example.com
ORD4839,Tablet,North,Wholesale,Bob,46,19.53,898.3800000000001,2021-06-09 23:00:00,user3336@example.com
ORD4840,Laptop,North,Wholesale,Frank,12,486.75,5841.0,2021-06-10 00:00:00,user1231@example.com
ORD4841,Mouse,West,Retail,Eva,70,118.51,8295.7,2021-06-10 01:00:00,user8143@example.com
ORD4842,Printer,North,Wholesale,Frank,17,404.75,6880.75,2021-06-10 02:00:00,user1382@example.com
ORD4843,Smartphone,East,Retail,Alice,19,38.55,732.4499999999999,2021-06-10 03:00:00,user5892@example.com
ORD4844,Laptop,East,Online,David,26,461.37,11995.62,2021-06-10 04:00:00,user5646@example.com
ORD4845,Keyboard,East,Wholesale,Bob,48,438.46,21046.079999999998,2021-06-10 05:00:00,user2850@example.com
ORD4846,Smartphone,North,Online,Eva,52,289.84,15071.679999999998,2021-06-10 06:00:00,user9118@example.com
ORD4847,Keyboard,East,Online,Bob,96,14.41,1383.3600000000001,2021-06-10 07:00:00,user8914@example.com
ORD4848,Laptop,West,Retail,Bob,70,136.33,9543.1,2021-06-10 08:00:00,user3145@example.com
ORD4849,Smartphone,North,Wholesale,David,55,209.34,11513.7,2021-06-10 09:00:00,user9072@example.com
ORD4850,Keyboard,West,Online,Eva,75,235.43,17657.25,2021-06-10 10:00:00,user6813@example.com
ORD4851,Camera,East,Retail,Alice,33,155.86,5143.38,2021-06-10 11:00:00,user5560@example.com
ORD4852,Printer,West,Retail,David,62,26.14,1620.68,2021-06-10 12:00:00,user8598@example.com
ORD4853,Printer,East,Retail,Bob,88,299.16,26326.08,2021-06-10 13:00:00,user3696@example.com
ORD4854,Smartphone,North,Wholesale,Eva,23,266.84,6137.32,2021-06-10 14:00:00,user7736@example.com
ORD4855,Tablet,West,Retail,Bob,15,148.67,2230.0499999999997,2021-06-10 15:00:00,user2648@example.com
ORD4856,Monitor,East,Retail,Frank,27,28.61,772.47,2021-06-10 16:00:00,user5520@example.com
ORD4857,Keyboard,East,Online,Eva,75,497.35,,2021-06-10 17:00:00,user9019@example.com
ORD4858,Tablet,East,Online,Eva,64,246.17,15754.88,2021-06-10 18:00:00,user2229@example.com
ORD4859,Monitor,South,Wholesale,Alice,81,380.44,30815.64,2021-06-10 19:00:00,user6835@example.com
ORD4860,Camera,South,Retail,David,51,231.63,11813.13,2021-06-10 20:00:00,user8258@example.com
ORD4861,Smartphone,North,Wholesale,Eva,53,31.15,1650.9499999999998,2021-06-10 21:00:00,user5100@example.com
ORD4862,Monitor,West,Retail,Eva,78,161.7,12612.599999999999,2021-06-10 22:00:00,user2169@example.com
ORD4863,Camera,South,Online,Frank,91,166.85,15183.35,2021-06-10 23:00:00,user4374@example.com
ORD4864,Monitor,East,Online,Charlie,82,420.79,34504.78,2021-06-11 00:00:00,user1504@example.com
ORD4865,Smartphone,East,Online,Bob,92,330.57,30412.44,2021-06-11 01:00:00,user6001@example.com
ORD4866,Laptop,East,Online,David,51,144.96,7392.96,2021-06-11 02:00:00,user7524@example.com
ORD4867,Printer,East,Retail,David,47,484.19,22756.93,2021-06-11 03:00:00,user4973@example.com
ORD4868,Camera,East,Online,Charlie,4,167.56,670.24,2021-06-11 04:00:00,user5883@example.com
ORD4869,Smartphone,South,Wholesale,Alice,7,499.13,3493.91,2021-06-11 05:00:00,user2090@example.com
ORD4870,Camera,North,Wholesale,David,35,498.12,17434.2,2021-06-11 06:00:00,user9049@example.com
ORD4871,Smartphone,West,Online,Alice,48,103.69,4977.12,2021-06-11 07:00:00,user8873@example.com
ORD4872,Tablet,East,Wholesale,Bob,73,163.24,11916.52,2021-06-11 08:00:00,user8096@example.com
ORD4873,Laptop,North,Online,Alice,72,248.16,17867.52,2021-06-11 09:00:00,user1835@example.com
ORD4874,Tablet,South,Online,Eva,45,335.41,15093.45,2021-06-11 10:00:00,user3141@example.com
ORD4875,Keyboard,West,Retail,Alice,81,268.74,21767.940000000002,2021-06-11 11:00:00,user6994@example.com
ORD4876,Keyboard,South,Online,Eva,81,485.03,39287.43,2021-06-11 12:00:00,user6088@example.com
ORD4877,Camera,West,Online,Alice,97,364.75,35380.75,2021-06-11 13:00:00,user3655@example.com
ORD4878,Monitor,North,Online,Eva,96,113.9,10934.400000000001,2021-06-11 14:00:00,user4560@example.com
ORD4879,Keyboard,West,Retail,Bob,72,61.5,4428.0,2021-06-11 15:00:00,user5277@example.com
ORD4880,Keyboard,West,Retail,Bob,19,347.32,6599.08,2021-06-11 16:00:00,user7187@example.com
ORD4881,Tablet,West,Retail,Charlie,63,87.64,5521.32,2021-06-11 17:00:00,user3195@example.com
ORD4882,Mouse,West,Online,Bob,38,395.96,15046.48,2021-06-11 18:00:00,user4189@example.com
ORD4883,Mouse,South,Wholesale,David,67,162.41,10881.47,2021-06-11 19:00:00,user6272@example.com
ORD4884,Printer,South,Retail,Eva,59,170.18,10040.62,2021-06-11 20:00:00,user8538@example.com
ORD4885,Printer,West,Wholesale,David,69,15.29,,2021-06-11 21:00:00,user5918@example.com
ORD4886,Smartphone,East,Online,Frank,13,353.5,4595.5,2021-06-11 22:00:00,user1735@example.com
ORD4887,Tablet,South,Wholesale,David,47,65.5,3078.5,2021-06-11 23:00:00,user9329@example.com
ORD4888,Printer,South,Wholesale,Bob,61,388.71,23711.309999999998,2021-06-12 00:00:00,user2765@example.com
ORD4889,Keyboard,North,Wholesale,Frank,31,251.02,7781.62,2021-06-12 01:00:00,user2679@example.com
ORD4890,Laptop,North,Retail,David,80,394.3,31544.0,2021-06-12 02:00:00,user7667@example.com
ORD4891,Smartphone,North,Online,David,96,296.12,28427.52,2021-06-12 03:00:00,user8433@example.com
ORD4892,Smartphone,East,Retail,Frank,22,50.39,1108.58,2021-06-12 04:00:00,user3118@example.com
ORD4893,Tablet,West,Online,David,93,385.17,35820.810000000005,2021-06-12 05:00:00,user5757@example.com
ORD4894,Laptop,South,Wholesale,David,86,44.2,3801.2000000000003,2021-06-12 06:00:00,user8269@example.com
ORD4895,Monitor,South,Wholesale,David,43,244.56,10516.08,2021-06-12 07:00:00,user9107@example.com
ORD4896,Monitor,West,Online,Alice,67,94.45,6328.150000000001,2021-06-12 08:00:00,user5348@example.com
ORD4897,Monitor,North,Wholesale,Eva,54,378.64,20446.559999999998,2021-06-12 09:00:00,user3538@example.com
ORD4898,Keyboard,North,Online,Alice,10,456.68,4566.8,2021-06-12 10:00:00,user9921@example.com
ORD4899,Camera,South,Retail,Frank,42,281.52,11823.84,2021-06-12 11:00:00,user9653@example.com
ORD4900,Laptop,West,Retail,Charlie,64,268.3,17171.2,2021-06-12 12:00:00,user5544@example.com
ORD4901,Monitor,West,Retail,Frank,21,384.34,8071.139999999999,2021-06-12 13:00:00,user7289@example.com
ORD4902,Monitor,West,Online,Eva,80,12.49,999.2,2021-06-12 14:00:00,user3122@example.com
ORD4903,Laptop,North,Wholesale,Frank,76,459.7,34937.2,2021-06-12 15:00:00,user1949@example.com
ORD4904,Monitor,North,Wholesale,Alice,66,106.75,7045.5,2021-06-12 16:00:00,user2411@example.com
ORD4905,Laptop,North,Online,Frank,41,492.22,20181.02,2021-06-12 17:00:00,user2774@example.com
ORD4906,Mouse,East,Wholesale,Alice,24,370.76,8898.24,2021-06-12 18:00:00,user2139@example.com
ORD4907,Printer,West,Online,Alice,35,389.38,13628.3,2021-06-12 19:00:00,user7122@example.com
ORD4908,Mouse,East,Wholesale,Alice,56,331.54,18566.24,2021-06-12 20:00:00,user5193@example.com
ORD4909,Mouse,East,Retail,Bob,30,241.11,7233.3,2021-06-12 21:00:00,user5553@example.com
ORD4910,Laptop,East,Retail,Charlie,57,290.1,16535.7,2021-06-12 22:00:00,user9916@example.com
ORD4911,Monitor,North,Retail,Charlie,94,32.74,3077.5600000000004,2021-06-12 23:00:00,user2798@example.com
ORD4912,Smartphone,West,Wholesale,Charlie,47,315.74,14839.78,2021-06-13 00:00:00,user4890@example.com
ORD4913,Camera,West,Wholesale,Frank,35,316.79,11087.650000000001,2021-06-13 01:00:00,user7103@example.com
ORD4914,Camera,West,Wholesale,Frank,19,446.69,8487.11,2021-06-13 02:00:00,user4515@example.com
ORD4915,Printer,North,Retail,Alice,8,257.77,2062.16,2021-06-13 03:00:00,user8265@example.com
ORD4916,Printer,South,Online,David,26,47.8,1242.8,2021-06-13 04:00:00,user3706@example.com
ORD4917,Keyboard,North,Online,David,71,160.04,11362.84,2021-06-13 05:00:00,user9098@example.com
ORD4918,Camera,North,Online,Frank,30,331.26,9937.8,2021-06-13 06:00:00,user3839@example.com
ORD4919,Mouse,West,Wholesale,Bob,7,127.24,890.68,2021-06-13 07:00:00,user2704@example.com
ORD4920,Monitor,East,Retail,Alice,67,147.46,9879.82,2021-06-13 08:00:00,user6501@example.com
ORD4921,Keyboard,East,Retail,Alice,65,412.03,26781.949999999997,2021-06-13 09:00:00,user8553@example.com
ORD4922,Printer,West,Retail,Charlie,36,296.32,10667.52,2021-06-13 10:00:00,user9810@example.com
ORD4923,Keyboard,West,Online,Frank,25,259.18,6479.5,2021-06-13 11:00:00,user6370@example.com
ORD4924,Printer,North,Retail,Frank,37,166.04,6143.48,2021-06-13 12:00:00,user9224@example.com
ORD4925,Keyboard,West,Wholesale,Frank,1,368.15,368.15,2021-06-13 13:00:00,user3086@example.com
ORD4926,Tablet,West,Retail,David,15,150.98,2264.7,2021-06-13 14:00:00,user6596@example.com
ORD4927,Mouse,North,Retail,Alice,37,371.16,,2021-06-13 15:00:00,user8631@example.com
ORD4928,Smartphone,East,Online,Charlie,13,44.35,576.5500000000001,2021-06-13 16:00:00,user7108@example.com
ORD4929,Laptop,East,Retail,Eva,8,433.63,3469.04,2021-06-13 17:00:00,user3562@example.com
ORD4930,Smartphone,East,Wholesale,David,5,254.79,1273.95,2021-06-13 18:00:00,user7560@example.com
ORD4931,Keyboard,North,Wholesale,David,60,224.87,13492.2,2021-06-13 19:00:00,user3955@example.com
ORD4932,Tablet,North,Wholesale,Alice,73,309.4,22586.199999999997,2021-06-13 20:00:00,user7651@example.com
ORD4933,Smartphone,East,Online,David,1,315.85,315.85,2021-06-13 21:00:00,user3552@example.com
ORD4934,Tablet,West,Retail,Bob,36,74.7,2689.2000000000003,2021-06-13 22:00:00,user6548@example.com
ORD4935,Mouse,West,Online,Bob,35,380.55,13319.25,2021-06-13 23:00:00,user2732@example.com
ORD4936,Laptop,North,Wholesale,David,66,145.2,9583.199999999999,2021-06-14 00:00:00,user3247@example.com
ORD4937,Printer,East,Online,Frank,63,453.43,28566.09,2021-06-14 01:00:00,user2497@example.com
ORD4938,Keyboard,North,Retail,David,23,410.75,9447.25,2021-06-14 02:00:00,user2931@example.com
ORD4939,Tablet,East,Online,David,9,179.67,1617.03,2021-06-14 03:00:00,user9096@example.com
ORD4940,Laptop,East,Online,Bob,34,405.79,13796.86,2021-06-14 04:00:00,user1233@example.com
ORD4941,Laptop,West,Retail,Eva,46,184.63,8492.98,2021-06-14 05:00:00,user2460@example.com
ORD4942,Printer,South,Online,Eva,78,59.46,4637.88,2021-06-14 06:00:00,user4124@example.com
ORD4943,Monitor,East,Wholesale,Alice,4,481.33,1925.32,2021-06-14 07:00:00,user6568@example.com
ORD4944,Keyboard,South,Retail,Alice,30,329.77,9893.099999999999,2021-06-14 08:00:00,user6311@example.com
ORD4945,Smartphone,East,Retail,Eva,95,233.49,22181.55,2021-06-14 09:00:00,user1194@example.com
ORD4946,Camera,South,Online,Frank,75,204.91,15368.25,2021-06-14 10:00:00,user8759@example.com
ORD4947,Printer,North,Retail,Frank,99,169.11,16741.890000000003,2021-06-14 11:00:00,user2339@example.com
ORD4948,Tablet,East,Retail,Frank,72,490.91,35345.520000000004,2021-06-14 12:00:00,user8317@example.com
ORD4949,Keyboard,North,Retail,Alice,3,76.03,228.09,2021-06-14 13:00:00,user4178@example.com
ORD4950,Tablet,East,Retail,Charlie,14,164.25,2299.5,2021-06-14 14:00:00,user5773@example.com
ORD4951,Monitor,East,Retail,Alice,60,247.89,14873.4,2021-06-14 15:00:00,user6357@example.com
ORD4952,Laptop,East,Wholesale,David,77,244.22,18804.94,2021-06-14 16:00:00,user7522@example.com
ORD4953,Monitor,West,Retail,Alice,45,240.97,10843.65,2021-06-14 17:00:00,user3581@example.com
ORD4954,Camera,West,Online,Charlie,96,96.13,9228.48,2021-06-14 18:00:00,user6432@example.com
ORD4955,Tablet,South,Online,Eva,34,81.02,2754.68,2021-06-14 19:00:00,user3688@example.com
ORD4956,Mouse,West,Online,David,45,134.84,6067.8,2021-06-14 20:00:00,user1771@example.com
ORD4957,Printer,East,Retail,Alice,61,458.12,27945.32,2021-06-14 21:00:00,user5172@example.com
ORD4958,Printer,East,Retail,Frank,83,65.4,5428.200000000001,2021-06-14 22:00:00,user2692@example.com
ORD4959,Printer,South,Wholesale,Frank,16,381.14,,2021-06-14 23:00:00,user9901@example.com
ORD4960,Smartphone,South,Online,Charlie,66,381.2,25159.2,2021-06-15 00:00:00,user3787@example.com
ORD4961,Smartphone,North,Online,Eva,40,406.79,16271.6,2021-06-15 01:00:00,user3037@example.com
